,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,subject_Claim Your Reward Now,subject_Interview Schedule,subject_Invoice Attached,subject_Meeting Reminder,subject_Project Update,subject_Suspicious Login Attempt,subject_Urgent Account Verification,subject_Weekly Newsletter,subject_Your Password Will Expire,Domain_company-secure,Domain_gmail,Domain_outlook,Domain_paypal-alert,Extension_net
642,0,1,1.0920146257937386,1.3375929900329135,-0.9025067462450816,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
643,1,0,-0.9071984808262062,-1.1555905887796,0.5226499394753119,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
644,1,1,0.4256102569204237,0.09100120062665669,-0.8772827341084376,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
645,1,1,1.0920146257937386,-0.22064674672490753,-0.5241465641954197,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
646,1,1,1.0920146257937386,-0.22064674672490753,-0.4610865338538093,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,1,0,1.0920146257937386,1.6492409373844779,-0.2845184488973004,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
648,0,0,-1.2404006652628639,-0.843942641428036,0.2830218241771926,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
649,0,1,1.0920146257937386,0.7142970953297851,-1.0286268069283024,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
650,0,1,0.4256102569204237,-0.22064674672490753,-1.2051948918848112,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
651,1,1,-0.24079411195289127,-0.843942641428036,0.5226499394753119,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
652,0,1,0.7588124413570813,1.6492409373844779,-0.9781787826550141,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
653,0,0,-0.5739962963895487,-0.5322946940764718,1.0271301822081946,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
654,1,1,-1.5736028496995214,-0.843942641428036,-0.5745945884687079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
655,1,0,1.4252168102303961,1.960888884736042,-0.776386685561861,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
656,1,1,1.0920146257937386,0.40264914797822093,-0.2466824306923342,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
657,1,1,0.7588124413570813,1.3375929900329135,-0.22145841855569007,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
658,1,1,1.0920146257937386,1.0259450426813492,-0.42325051564884314,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
659,1,1,1.0920146257937386,1.6492409373844779,-1.0034027947916582,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,0,1,-0.5739962963895487,-1.1555905887796,1.8847465948540951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
661,1,0,-0.5739962963895487,-0.5322946940764718,1.0397421882765165,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
662,1,0,0.4256102569204237,1.960888884736042,-1.2682549222264217,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
663,0,1,-1.2404006652628639,-0.5322946940764718,1.3172063217796022,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
664,1,1,-1.2404006652628639,-1.1555905887796,0.2830218241771926,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
665,1,1,-1.5736028496995214,-1.1555905887796,1.0649662004131608,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
666,1,1,1.4252168102303961,1.6492409373844779,-0.8394467159034713,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
667,1,0,0.4256102569204237,0.09100120062665669,-0.19623440641904594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
668,1,1,0.4256102569204237,1.0259450426813492,-0.776386685561861,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
669,0,1,-1.2404006652628639,-1.1555905887796,-0.5367585702637417,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
670,0,0,-0.24079411195289127,-0.5322946940764718,1.821686564512485,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
671,1,1,1.4252168102303961,0.7142970953297851,-0.8520587219717934,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672,0,0,-0.5739962963895487,-1.1555905887796,1.9225826130590613,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
673,1,1,-0.9071984808262062,-1.1555905887796,0.9640701518665843,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
674,0,0,-1.5736028496995214,-1.1555905887796,1.7334025220342304,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
675,1,0,0.4256102569204237,1.3375929900329135,-0.29713045496562246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
676,0,0,-0.24079411195289127,-1.1555905887796,-0.5872065945370301,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
677,1,1,0.7588124413570813,-0.22064674672490753,-1.0538508190649465,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
678,1,1,0.7588124413570813,1.0259450426813492,-1.2682549222264217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
679,0,0,1.4252168102303961,1.3375929900329135,-0.6250426127419962,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
680,1,1,1.4252168102303961,1.960888884736042,-0.9907907887233361,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
681,0,1,-0.5739962963895487,-1.1555905887796,2.061314679810604,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
682,0,1,-0.24079411195289127,-0.5322946940764718,2.0234786616056377,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
683,1,0,-1.5736028496995214,-0.5322946940764718,1.0901902125498049,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
684,1,0,-0.5739962963895487,-0.5322946940764718,0.8505620972516856,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
685,1,0,-0.24079411195289127,-0.843942641428036,0.5857099698169222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
686,1,1,1.0920146257937386,1.0259450426813492,-0.6250426127419962,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
687,1,0,1.4252168102303961,1.6492409373844779,-0.2845184488973004,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
688,1,0,-0.5739962963895487,-0.5322946940764718,-0.6376546188103183,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
689,0,0,-1.5736028496995214,-1.1555905887796,0.6109339819535664,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
690,1,0,0.7588124413570813,1.6492409373844779,-0.7385506673568948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
691,1,0,-1.2404006652628639,-1.1555905887796,-0.398026503512199,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
692,0,1,-0.5739962963895487,-0.5322946940764718,0.913622127593296,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
693,0,1,-0.5739962963895487,-0.5322946940764718,1.5946704552826876,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
694,1,0,1.0920146257937386,1.3375929900329135,-0.41063850958052106,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
695,0,1,1.0920146257937386,1.6492409373844779,-0.18362240035072386,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
696,1,0,1.4252168102303961,1.0259450426813492,-0.8520587219717934,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
697,1,0,-0.9071984808262062,-0.843942641428036,0.27040981810887055,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
698,1,1,1.0920146257937386,0.09100120062665669,-0.42325051564884314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
699,1,1,-0.5739962963895487,-1.1555905887796,1.2415342853696698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
700,0,1,0.4256102569204237,1.3375929900329135,-0.19623440641904594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
701,0,1,-0.9071984808262062,-0.843942641428036,-0.007054315394214918,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
702,0,0,-1.5736028496995214,-0.843942641428036,-0.5493705763320638,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
703,1,1,-0.9071984808262062,-0.843942641428036,1.1784742550280594,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
704,0,1,-0.5739962963895487,-1.1555905887796,0.34608185451880297,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
705,0,1,1.4252168102303961,1.0259450426813492,-1.0790748312015905,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
706,1,0,1.0920146257937386,0.40264914797822093,-1.0664628251332686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
707,1,1,1.0920146257937386,0.7142970953297851,-0.8016106976985051,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
708,1,0,0.4256102569204237,1.960888884736042,-1.0538508190649465,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
709,0,1,-1.2404006652628639,-0.5322946940764718,1.1784742550280594,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
710,0,1,0.4256102569204237,0.40264914797822093,-1.2682549222264217,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
711,1,1,0.4256102569204237,1.960888884736042,-0.5619825824003859,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
712,0,1,-0.9071984808262062,-0.843942641428036,0.25779781204054847,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
713,1,1,0.4256102569204237,1.6492409373844779,-1.3565389647046762,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
714,1,0,-1.2404006652628639,-1.1555905887796,1.5189984188727552,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
715,0,0,0.7588124413570813,0.7142970953297851,-0.5367585702637417,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,1,1,-0.5739962963895487,-0.5322946940764718,2.0739266858789263,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
717,1,0,0.4256102569204237,1.3375929900329135,-0.3728024913755549,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
718,1,0,-0.24079411195289127,-0.843942641428036,0.38391787272376915,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
719,0,1,1.0920146257937386,-0.22064674672490753,-0.7259386612885728,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
720,0,0,-1.2404006652628639,-1.1555905887796,1.3928783581895345,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
721,1,1,-0.5739962963895487,-0.5322946940764718,1.5946704552826876,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
722,1,1,1.0920146257937386,1.3375929900329135,-0.2719064428289783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
723,1,1,0.4256102569204237,1.960888884736042,-0.15839838821407973,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
724,1,1,0.7588124413570813,1.6492409373844779,-0.7637746794935389,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
725,1,0,-0.9071984808262062,-0.5322946940764718,0.18212577563061608,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
726,1,1,1.0920146257937386,0.7142970953297851,-1.2682549222264217,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
727,1,0,-1.5736028496995214,-1.1555905887796,0.47220191520202365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
728,1,1,0.7588124413570813,1.960888884736042,-0.42325051564884314,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
729,0,0,1.4252168102303961,0.7142970953297851,-0.8394467159034713,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
730,1,0,-0.24079411195289127,-0.5322946940764718,0.8505620972516856,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
731,1,0,-0.9071984808262062,-0.5322946940764718,1.6955665038292642,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
732,1,0,-0.5739962963895487,-0.5322946940764718,0.10645373922068369,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
733,0,1,-0.5739962963895487,-0.5322946940764718,0.11906574528900575,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
734,0,0,-1.2404006652628639,-0.843942641428036,0.05600571494739542,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
735,1,0,0.4256102569204237,1.0259450426813492,-0.8520587219717934,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
736,1,1,-0.24079411195289127,-0.5322946940764718,1.3802663521212124,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
737,1,0,0.4256102569204237,1.6492409373844779,-1.3060909404313878,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
738,0,1,-0.5739962963895487,-1.1555905887796,1.329818327847924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
739,1,1,0.7588124413570813,1.0259450426813492,-1.1925828858164893,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
740,0,1,-0.5739962963895487,-1.1555905887796,1.859522582717451,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
741,1,0,1.0920146257937386,0.40264914797822093,-0.3223544671022666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
742,1,1,1.0920146257937386,1.0259450426813492,-0.9781787826550141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
743,0,1,-0.5739962963895487,-1.1555905887796,1.9099706069907392,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
744,1,1,1.0920146257937386,1.0259450426813492,-0.22145841855569007,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
745,1,1,-0.9071984808262062,-0.5322946940764718,1.279370303574636,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
746,0,0,1.0920146257937386,1.6492409373844779,-0.8394467159034713,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
747,1,0,-0.9071984808262062,-0.843942641428036,-0.019666321462536985,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
748,0,1,1.0920146257937386,-0.22064674672490753,-0.4358625217171652,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749,1,1,-1.2404006652628639,-0.5322946940764718,-0.5998186006053521,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
750,1,1,-1.2404006652628639,-0.843942641428036,0.8883981154566518,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
751,1,1,1.0920146257937386,0.40264914797822093,-1.4195989950462864,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
752,1,1,0.4256102569204237,0.40264914797822093,-0.2845184488973004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
753,1,1,0.7588124413570813,0.7142970953297851,-0.23407042462401212,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
754,0,1,-1.5736028496995214,-0.843942641428036,0.9388461397299401,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
755,1,0,1.0920146257937386,1.960888884736042,-0.398026503512199,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
756,0,1,-0.5739962963895487,-1.1555905887796,0.09384173315236162,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
757,1,1,0.4256102569204237,1.6492409373844779,-0.5872065945370301,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
758,1,0,-1.2404006652628639,-1.1555905887796,1.872134588785773,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
759,1,1,-0.24079411195289127,-0.843942641428036,0.08122972708403955,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
760,1,0,1.0920146257937386,-0.22064674672490753,-0.9781787826550141,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
761,1,1,0.7588124413570813,1.960888884736042,-0.2466824306923342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
762,1,1,1.4252168102303961,0.09100120062665669,-1.3565389647046762,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
763,0,0,-1.5736028496995214,-1.1555905887796,0.5857099698169222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
764,0,0,-0.24079411195289127,-1.1555905887796,2.0234786616056377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
765,0,1,0.4256102569204237,0.40264914797822093,-1.0790748312015905,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
766,0,0,-1.5736028496995214,-0.843942641428036,0.3334698484504809,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
767,0,1,1.0920146257937386,0.40264914797822093,-1.3565389647046762,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
768,1,1,1.0920146257937386,-0.22064674672490753,-1.2556429161580995,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
769,1,1,-0.5739962963895487,-1.1555905887796,1.6072824613510097,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
770,1,1,0.4256102569204237,0.40264914797822093,-1.4069869889779643,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
771,0,1,-1.2404006652628639,-0.843942641428036,1.5820584492143654,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
772,0,0,1.4252168102303961,1.6492409373844779,-1.4195989950462864,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
773,1,1,-1.5736028496995214,-1.1555905887796,0.3082458363138368,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
774,1,1,-0.24079411195289127,-0.5322946940764718,1.8973586009224173,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
775,0,1,-1.2404006652628639,-0.843942641428036,1.9225826130590613,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
776,0,0,-1.5736028496995214,-0.843942641428036,1.7334025220342304,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
777,1,0,-0.5739962963895487,-0.843942641428036,-0.12056237000911352,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
778,0,1,-1.2404006652628639,-0.843942641428036,1.1532502428914153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
779,0,1,-1.5736028496995214,-0.5322946940764718,0.20734978776726024,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
780,0,1,-0.24079411195289127,-1.1555905887796,0.4469779030653795,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
781,0,1,0.4256102569204237,-0.22064674672490753,-0.7637746794935389,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
782,0,0,-1.5736028496995214,-0.5322946940764718,0.5857099698169222,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
783,1,0,0.4256102569204237,0.7142970953297851,-0.3223544671022666,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
784,0,1,-0.24079411195289127,-0.5322946940764718,0.6361579940902105,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
785,1,0,0.4256102569204237,1.3375929900329135,-1.1799708797481672,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
786,0,1,-0.24079411195289127,-0.5322946940764718,-0.42325051564884314,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
787,1,1,1.0920146257937386,1.960888884736042,-0.398026503512199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,1,0,1.0920146257937386,0.40264914797822093,-0.776386685561861,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
789,1,1,0.7588124413570813,0.7142970953297851,-0.6881026430836066,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
790,1,1,0.7588124413570813,1.0259450426813492,-0.9781787826550141,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
791,1,1,1.0920146257937386,0.7142970953297851,-0.95295477051837,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
792,0,0,0.7588124413570813,0.09100120062665669,-0.776386685561861,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
793,1,1,-1.5736028496995214,-1.1555905887796,1.1658622489597372,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
794,0,0,-1.5736028496995214,-0.5322946940764718,0.6487700001585326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
795,1,0,1.0920146257937386,0.7142970953297851,-1.4195989950462864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
796,1,1,-0.24079411195289127,-0.843942641428036,0.005557690674107149,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
797,0,1,1.4252168102303961,1.3375929900329135,-0.8016106976985051,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
798,1,1,-1.5736028496995214,-1.1555905887796,1.7207905159659083,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
799,0,0,-0.24079411195289127,-0.5322946940764718,0.10645373922068369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
800,0,0,-1.5736028496995214,-0.843942641428036,-0.4863105459904535,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
801,1,0,0.7588124413570813,0.40264914797822093,-1.4069869889779643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
802,0,0,-0.9071984808262062,-0.5322946940764718,0.11906574528900575,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
803,1,1,1.4252168102303961,1.960888884736042,-0.7133266552202506,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
804,0,0,-0.9071984808262062,-0.5322946940764718,0.47220191520202365,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
805,1,1,-1.5736028496995214,-0.843942641428036,1.1532502428914153,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
806,1,1,0.4256102569204237,0.40264914797822093,-0.2592944367606563,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
807,0,0,-1.5736028496995214,-0.843942641428036,-0.6250426127419962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
808,1,1,1.4252168102303961,1.6492409373844779,-1.2430309100897774,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
809,1,1,1.0920146257937386,0.09100120062665669,-0.33496647317058864,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
810,0,0,-1.2404006652628639,-0.843942641428036,1.5189984188727552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
811,1,0,0.7588124413570813,1.960888884736042,-0.44847452778548724,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
812,1,0,1.4252168102303961,1.960888884736042,-0.8016106976985051,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
813,0,0,-1.5736028496995214,-1.1555905887796,0.11906574528900575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
814,0,0,0.7588124413570813,1.0259450426813492,-1.343926958636354,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
815,1,1,1.0920146257937386,1.0259450426813492,-0.2466824306923342,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
816,1,1,-0.24079411195289127,-0.843942641428036,0.018169696742429218,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
817,1,1,1.4252168102303961,1.6492409373844779,-0.17101039428240178,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
818,1,0,1.4252168102303961,1.6492409373844779,-1.0034027947916582,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
819,0,1,-0.24079411195289127,-0.843942641428036,0.9640701518665843,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
820,1,1,-0.24079411195289127,-0.843942641428036,1.0901902125498049,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
821,1,1,-0.24079411195289127,-0.843942641428036,0.913622127593296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
822,0,1,-0.5739962963895487,-1.1555905887796,0.6235459880218884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
823,1,0,-1.5736028496995214,-0.843942641428036,1.6198944674193316,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
824,1,1,1.0920146257937386,1.6492409373844779,-0.3601904853072328,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
825,0,1,-1.5736028496995214,-0.5322946940764718,0.7622780547734311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
826,1,0,0.7588124413570813,0.7142970953297851,-0.5367585702637417,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
827,0,1,-0.24079411195289127,-0.843942641428036,0.6992180244318208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
828,1,1,-0.9071984808262062,-0.5322946940764718,0.3334698484504809,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
829,1,1,-1.2404006652628639,-1.1555905887796,0.5604859576802781,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
830,0,1,-0.9071984808262062,-1.1555905887796,0.7622780547734311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
831,1,1,0.7588124413570813,1.6492409373844779,-1.3817629768413202,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
832,0,0,1.0920146257937386,1.0259450426813492,-0.776386685561861,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
833,1,0,0.4256102569204237,1.3375929900329135,-0.2592944367606563,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
834,1,0,-1.2404006652628639,-0.843942641428036,0.05600571494739542,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
835,0,1,0.4256102569204237,1.0259450426813492,-0.17101039428240178,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
836,1,1,0.7588124413570813,1.0259450426813492,-1.2808669282947438,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
837,1,0,0.4256102569204237,1.6492409373844779,-1.2178068979531333,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
838,0,0,-1.2404006652628639,-0.843942641428036,2.061314679810604,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
839,1,0,0.7588124413570813,1.6492409373844779,-0.17101039428240178,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
840,1,1,-0.5739962963895487,-0.843942641428036,-0.3728024913755549,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
841,1,0,1.0920146257937386,1.0259450426813492,-1.1925828858164893,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
842,1,1,-0.9071984808262062,-1.1555905887796,0.11906574528900575,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
843,1,1,-0.9071984808262062,-1.1555905887796,0.4469779030653795,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
844,1,0,-1.5736028496995214,-1.1555905887796,2.048702673742282,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
845,1,0,0.4256102569204237,1.3375929900329135,-0.6754906370152844,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
846,0,1,-0.9071984808262062,-1.1555905887796,1.1532502428914153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
847,1,0,-1.5736028496995214,-1.1555905887796,1.5189984188727552,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
848,1,1,1.0920146257937386,1.0259450426813492,-0.41063850958052106,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849,1,0,1.4252168102303961,1.3375929900329135,-1.2556429161580995,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
850,1,1,0.4256102569204237,1.3375929900329135,-0.776386685561861,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
851,1,0,0.4256102569204237,1.3375929900329135,-1.2556429161580995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
852,1,1,0.7588124413570813,0.09100120062665669,-0.4863105459904535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
853,0,0,-0.5739962963895487,-1.1555905887796,0.8505620972516856,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
854,1,1,-0.9071984808262062,-0.843942641428036,1.3802663521212124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
855,1,1,0.4256102569204237,0.40264914797822093,-0.2592944367606563,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
856,0,1,-0.24079411195289127,-0.5322946940764718,0.49742592733866775,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
